Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
600.0,2,1.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,3000000,Ready_to_move,Resale,Apartment,4922.0
420.0,1,1.0,Unfurnished,Mahavir Enclave Part 1,1.0,2300000,Ready_to_move,Resale,Builder_Floor,4922.0
900.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,5900000,Almost_ready,New_Property,Builder_Floor,6556.0
945.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,5500000,Ready_to_move,Resale,Apartment,5820.0
565.0,2,2.0,Unfurnished,Mahavir Enclave ,1.0,3500000,Ready_to_move,Resale,Builder_Floor,5820.0
450.0,2,1.0,Semi-Furnished,Mahavir Enclave Part 3,1.0,1700000,Ready_to_move,Resale,Apartment,3778.0
430.0,1,1.0,Unfurnished,Mahavir Enclave,1.0,1850000,Ready_to_move,New_Property,Builder_Floor,3778.0
550.0,2,2.0,Unfurnished,Mahavir Enclave,1.0,2300000,Ready_to_move,Resale,Builder_Floor,3778.0
810.0,3,2.0,Furnished,Mahavir Enclave,1.0,3800000,Ready_to_move,Resale,Builder_Floor,42222.0
720.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,4500000,Ready_to_move,Resale,Builder_Floor,42222.0
360.0,2,1.0,Semi-Furnished,"Vijay Enclave, Mahavir Enclave",1.0,2200000,Ready_to_move,New_Property,Apartment,42222.0
820.0,3,2.0,Semi-Furnished,Mahavir Enclave,1.0,5200000,Ready_to_move,Resale,Builder_Floor,42222.0
459.0,2,2.0,Semi-Furnished,Mahavir Enclave Part 3,1.0,2200000,Ready_to_move,Resale,Builder_Floor,43137.0
378.0,1,2.0,Unfurnished,Narela Sector A1 ,2.0,1500000,Ready_to_move,Resale,Apartment,
450.0,1,1.0,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",2.0,2200000,Ready_to_move,Resale,Apartment,4889.0
900.0,2,2.0,Semi-Furnished,"DDA Flats Pocket 1 Sector A9, Narela",2.0,3800000,Ready_to_move,Resale,Apartment,4222.0
360.0,1,1.0,Unfurnished,"DDA Janta Flats, Tikri Khurd Sector B2, Narela",1.0,1800000,Ready_to_move,Resale,Apartment,5000.0
559.7228,2,2.0,Furnished,Narela,3.0,2850000,Ready_to_move,Resale,Apartment,5092.0
350.0,1,1.0,Unfurnished,Narela,3.0,2500000,Ready_to_move,Resale,Apartment,7143.0
365.0,1,1.0,Unfurnished,Narela,39.0,3500000,Ready_to_move,Resale,Apartment,7143.0
390.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",39.0,2000000,Ready_to_move,Resale,Apartment,5128.0
350.0,1,1.0,Unfurnished,"DDA Flats Pocket 3, Narela",39.0,3000000,Ready_to_move,Resale,Apartment,5128.0
210.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Narela",39.0,2000000,Ready_to_move,New_Property,Apartment,5128.0
50.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",39.0,3500000,Ready_to_move,New_Property,Apartment,5128.0
500.0,1,1.0,Unfurnished,"DDA Pocket H, Narela",39.0,1800000,Ready_to_move,Resale,Apartment,3600.0
350.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",39.0,1600000,Ready_to_move,Resale,Apartment,4571.0
379.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",1.0,1600000,Ready_to_move,Resale,Builder_Floor,4221.0
236.8058,1,1.0,Unfurnished,Narela,1.0,2000000,Ready_to_move,Resale,Apartment,4221.0
445.0,1,1.0,Unfurnished,Narela Mandi,1.0,1500000,Ready_to_move,Resale,Apartment,4221.0
452.0838,2,1.0,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",1.0,3000000,Ready_to_move,Resale,Apartment,6636.0
350.0,1,1.0,Unfurnished,Narela,1.0,1490000,Ready_to_move,New_Property,Apartment,4270.0
437.0,1,1.0,Furnished,"DDA Lig Flats, Narela",1.0,3500000,Ready_to_move,New_Property,Apartment,4270.0
61.0,3,3.0,Unfurnished,"Bhorgarh, Narela",1.0,4000000,Ready_to_move,Resale,Apartment,4270.0
495.0,2,2.0,Unfurnished,Narela,1.0,1750000,Ready_to_move,Resale,Builder_Floor,4270.0
900.0,2,2.0,Unfurnished,Narela Sector A9,1.0,4600000,Ready_to_move,Resale,Apartment,4270.0
350.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Narela",1.0,1800000,Ready_to_move,Resale,Builder_Floor,5143.0
585.0,2,2.0,Unfurnished,Narela,1.0,1900000,Ready_to_move,Resale,Builder_Floor,3248.0
198.0,1,1.0,Furnished,Narela Sector A5,1.0,1000000,Ready_to_move,Resale,Apartment,5051.0
4900.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",1.0,1000000,Ready_to_move,New_Property,Apartment,5051.0
2077.4327,1,1.0,Unfurnished,"DDA Flats Pocket 3, Narela",1.0,1000000,Ready_to_move,Resale,Builder_Floor,5051.0
50.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Narela",1.0,3500000,Ready_to_move,New_Property,Apartment,5051.0
990.0,3,2.0,Furnished,Narela,1.0,5000000,Ready_to_move,Resale,Builder_Floor,5051.0
425.0,1,1.0,Unfurnished,Narela,1.0,2200000,Ready_to_move,Resale,Apartment,5176.0
750.0,2,2.0,Unfurnished,Malviya Nagar,,13000000,Almost_ready,New_Property,Builder_Floor,
1400.0,3,3.0,Semi-Furnished,"Shivalik, Malviya Nagar",2.0,34000000,Ready_to_move,New_Property,Builder_Floor,
3600.0,4,4.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",3.0,60000000,Ready_to_move,New_Property,Builder_Floor,
3000.0,4,5.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",4.0,74500000,Ready_to_move,New_Property,Builder_Floor,
2750.0,4,5.0,Unfurnished,"Geetanjali Enclave, Malviya Nagar",2.0,75000000,Almost_ready,New_Property,Builder_Floor,
2050.0,4,4.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.0,62500000,Ready_to_move,New_Property,Builder_Floor,
3000.0,4,4.0,Unfurnished,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",2.0,67000000,Ready_to_move,New_Property,Builder_Floor,14888.0
850.0,2,2.0,Unfurnished,Malviya Nagar,2.0,8500000,Ready_to_move,Resale,Builder_Floor,14888.0
750.0,2,2.0,Unfurnished,Malviya Nagar,2.0,11500000,Almost_ready,New_Property,Builder_Floor,14888.0
2600.0,4,5.0,Semi-Furnished,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",3.0,52500000,Ready_to_move,New_Property,Builder_Floor,14888.0
800.0,2,2.0,Semi-Furnished,Malviya Nagar,1.0,12000000,Ready_to_move,New_Property,Builder_Floor,14888.0
550.0,2,2.0,Semi-Furnished,Malviya Nagar,2.0,10700000,Ready_to_move,Resale,Builder_Floor,14888.0
700.0,2,2.0,Semi-Furnished,Malviya Nagar,1.0,9000000,Ready_to_move,Resale,Apartment,14888.0
2316.0,3,4.0,Furnished,"Geetanjali Enclave, Malviya Nagar",1.0,100000000,Ready_to_move,Resale,Builder_Floor,14888.0
900.0,3,2.0,Semi-Furnished,"Khirki extension, Malviya Nagar",1.0,6200000,Ready_to_move,Resale,Apartment,14888.0
100.0,3,2.0,Semi-Furnished,Malviya Nagar,1.0,17000000,Ready_to_move,Resale,Builder_Floor,14888.0
900.0,2,3.0,Semi-Furnished,Malviya Nagar ,2.0,12500000,Ready_to_move,Resale,Builder_Floor,14888.0
1500.0,2,2.0,Semi-Furnished,Malviya Nagar,3.0,13000000,Ready_to_move,New_Property,Builder_Floor,14888.0
650.0,3,2.0,Unfurnished,"Khirki extension, Malviya Nagar",3.0,4200000,Ready_to_move,Resale,Builder_Floor,14888.0
2000.0,4,4.0,Semi-Furnished,Malviya Nagar,2.0,36000000,Ready_to_move,New_Property,Builder_Floor,14888.0
500.0,1,1.0,Unfurnished,Malviya Nagar,2.0,2300000,Ready_to_move,Resale,Apartment,14888.0
1125.0,2,2.0,Unfurnished,Malviya Nagar,2.0,8100000,Ready_to_move,Resale,Builder_Floor,7200.0
1300.0,3,3.0,Semi-Furnished,Malviya Nagar,1.0,10000000,Ready_to_move,Resale,Builder_Floor,7200.0
2500.0,4,5.0,Unfurnished,"Geetanjali Enclave, Malviya Nagar",1.0,62500000,Ready_to_move,New_Property,Builder_Floor,7200.0
2200.0,4,5.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.0,65000000,Ready_to_move,New_Property,Builder_Floor,7200.0
1290.0,3,2.0,Semi-Furnished,Malviya Nagar,2.0,20000000,Ready_to_move,Resale,Builder_Floor,7200.0
2250.0,4,4.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.0,57500000,Ready_to_move,New_Property,Builder_Floor,7200.0
1350.0,3,3.0,Semi-Furnished,"Shivalik, Malviya Nagar",2.0,30000000,Ready_to_move,New_Property,Builder_Floor,7200.0
1400.0,3,3.0,Semi-Furnished,"Shivalik, Malviya Nagar",1.0,30000000,Ready_to_move,New_Property,Builder_Floor,21429.0
1700.0,3,3.0,Unfurnished,"Shivalik, Malviya Nagar",2.0,30000000,Ready_to_move,New_Property,Builder_Floor,21429.0
450.0,1,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",,3300000,Ready_to_move,Resale,Apartment,
750.0,2,1.0,Unfurnished,"Guru Teg Bahadur Enclave, Dilshad Garden",,7350000,Ready_to_move,Resale,Apartment,
1500.0,4,1.0,Unfurnished,Dilshad Garden,,12500000,Ready_to_move,Resale,Apartment,
400.0,1,1.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,3500000,Ready_to_move,Resale,Apartment,
650.0,2,2.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,6500000,Ready_to_move,Resale,Builder_Floor,
900.0,2,2.0,Furnished,"Dilshad Colony, Dilshad Garden",2.0,6900000,Ready_to_move,Resale,Builder_Floor,7666.0
400.0,1,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,3600000,Ready_to_move,Resale,Builder_Floor,7666.0
900.0,3,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",2.0,13500000,Ready_to_move,Resale,Apartment,7666.0
1000.0,3,2.0,Furnished,"DDA Flats Block A, Dilshad Garden",1.0,9200000,Ready_to_move,Resale,Apartment,9200.0
405.0,1,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,2500000,Ready_to_move,Resale,Apartment,9200.0
1700.0,3,2.0,Furnished,"DDA Flats Block A, Dilshad Garden",1.0,17000000,Ready_to_move,Resale,Apartment,9200.0
800.0,3,2.0,Semi-Furnished,Dilshad Garden,1.0,9030000,Ready_to_move,Resale,Apartment,9200.0
1076.39,3,2.0,Unfurnished,"Dilshad Colony, Dilshad Garden",10.0,9300000,Ready_to_move,Resale,Builder_Floor,8640.0
750.0,2,1.0,Semi-Furnished,"DDA Pocket JK, Dilshad Garden",2.0,6500000,Ready_to_move,New_Property,Apartment,8640.0
460.0,2,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",2.0,3300000,Ready_to_move,Resale,Builder_Floor,8640.0
370.0,1,1.0,Unfurnished,"Dilshad Colony, Dilshad Garden",2.0,2400000,Ready_to_move,Resale,Builder_Floor,6486.0
1800.0,3,3.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,15000000,Ready_to_move,New_Property,Builder_Floor,8333.0
1080.0,3,1.0,Unfurnished,Dilshad Garden,1.0,7000000,Ready_to_move,New_Property,Apartment,8333.0
350.0,1,1.0,Unfurnished,"DDA Pocket E, Dilshad Garden",1.0,4200000,Ready_to_move,Resale,Apartment,12000.0
500.0,2,1.0,Furnished,Dilshad Garden,1.0,5800000,Ready_to_move,Resale,Apartment,12000.0
900.0,3,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,4800000,Ready_to_move,Resale,Apartment,12000.0
800.0,2,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,7500000,Ready_to_move,Resale,Apartment,9375.0
350.0,1,1.0,Unfurnished,"DDA Flats Pocket O, Dilshad Garden",1.0,3000000,Ready_to_move,Resale,Apartment,9375.0
430.556,1,1.0,Unfurnished,Dilshad Garden,1.0,4300000,Ready_to_move,Resale,Apartment,9375.0
500.0,1,1.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,2600000,Ready_to_move,Resale,Builder_Floor,5200.0
1450.0,2,2.0,Unfurnished,Dilshad Garden,1.0,7000000,Ready_to_move,Resale,Apartment,5200.0
800.0,2,2.0,Unfurnished,"Dilshad Colony, Dilshad Garden",1.0,6000000,Ready_to_move,Resale,Builder_Floor,7500.0
1000.0,2,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,6700000,Ready_to_move,Resale,Apartment,6700.0
1000.0,3,3.0,Furnished,"DDA Pocket I, Dilshad Garden",1.0,9500000,Ready_to_move,Resale,Apartment,9500.0
1600.0,3,2.0,Semi-Furnished,"DDA Flats Block A, Dilshad Garden",1.0,17000000,Ready_to_move,Resale,Apartment,10625.0
900.0,2,2.0,Semi-Furnished,Vasundhara Enclave,,8000000,Ready_to_move,Resale,Apartment,
1500.0,3,3.0,Semi-Furnished,Vasundhara Enclave,1.0,12000000,Ready_to_move,Resale,Apartment,
1050.0,2,2.0,Semi-Furnished,Vasundhara Enclave,1.0,9000000,Ready_to_move,Resale,Apartment,
1300.0,3,2.0,Semi-Furnished,"Samrat Apartment, Vasundhara Enclave",2.0,11500000,Ready_to_move,Resale,Apartment,
1600.0,4,3.0,Furnished,"Mangal Apartment, Vasundhara Enclave ",1.0,20000000,Ready_to_move,Resale,Apartment,
900.0,2,2.0,Semi-Furnished,"Prayag Apartments, Vasundhara Enclave ",1.0,8550000,Ready_to_move,Resale,Apartment,
1350.0,4,4.0,Semi-Furnished,"Abhimanyu Apartments, Vasundhara Enclave",1.0,10500000,Ready_to_move,Resale,Apartment,
1000.0,3,2.0,Furnished,"Fancy Apartments, Vasundhara Enclave",2.0,12000000,Ready_to_move,Resale,Apartment,
1400.0,3,2.0,Unfurnished,"Shantidoot Apartment, Vasundhara Enclave",1.0,11000000,Ready_to_move,Resale,Apartment,
975.0,3,2.0,Semi-Furnished,Vasundhara Enclave,1.0,12000000,Ready_to_move,Resale,Apartment,
900.0,2,2.0,Unfurnished,"Mangal Apartment, Vasundhara Enclave",114.0,9000000,Ready_to_move,Resale,Apartment,
1100.0,2,2.0,Semi-Furnished,Vasundhara Enclave,114.0,10000000,Ready_to_move,Resale,Apartment,
950.0,2,2.0,Unfurnished,Vasundhara Enclave,114.0,8100000,Ready_to_move,Resale,Apartment,
1300.0,3,3.0,Furnished,Vasundhara Enclave,1.0,9200000,Ready_to_move,Resale,Apartment,
1459.0,3,3.0,Semi-Furnished,Vasundhara Enclave,1.0,14200000,Ready_to_move,Resale,Apartment,
1000.0,2,2.0,Semi-Furnished,"Satyam Apartment, Vasundhara Enclave",1.0,7500000,Ready_to_move,Resale,Apartment,
1100.0,2,2.0,Semi-Furnished,"Samrat Apartment, Vasundhara Enclave",1.0,9500000,Ready_to_move,Resale,Apartment,
1450.0,3,2.0,Furnished,"Satyam Apartment, Vasundhara Enclave",1.0,14000000,Ready_to_move,Resale,Apartment,9655.0
1450.0,3,3.0,Semi-Furnished,"Abhimanyu Apartments, Vasundhara Enclave",1.0,11600000,Ready_to_move,Resale,Apartment,9655.0
1150.0,3,3.0,Semi-Furnished,Vasundhara Enclave,1.0,12000000,Ready_to_move,Resale,Apartment,9655.0
780.0,2,2.0,Semi-Furnished,Vasundhara Enclave,1.0,7500000,Ready_to_move,Resale,Apartment,9655.0
1300.0,3,2.0,Semi-Furnished,"Anekant Apartment, Vasundhara Enclave",2.0,9800000,Ready_to_move,Resale,Apartment,9655.0
1350.0,3,3.0,Semi-Furnished,"New Delhi Apartment, Vasundhara Enclave",1.0,12000000,Ready_to_move,Resale,Apartment,9655.0
1200.0,3,2.0,Semi-Furnished,"Mahesh Apartment, Vasundhara Enclave",1.0,12500000,Ready_to_move,Resale,Apartment,9655.0
1460.0,3,3.0,Semi-Furnished,"Pawittra Apartment, Vasundhara Enclave",1.0,16500000,Ready_to_move,Resale,Apartment,9655.0
1460.0,3,3.0,Unfurnished,Vasundhara Enclave,1.0,12000000,Ready_to_move,Resale,Apartment,9655.0
1100.0,2,2.0,Unfurnished,Vasundhara Enclave,1.0,7200000,Ready_to_move,Resale,Apartment,9655.0
1500.0,3,3.0,Furnished,"Capital Apartment, Vasundhara Enclave",2.0,15000000,Ready_to_move,Resale,Apartment,10000.0
1050.0,2,2.0,Semi-Furnished,"Hindon Apartment, Vasundhara Enclave",1.0,10000000,Ready_to_move,Resale,Apartment,10000.0
1350.0,3,3.0,Semi-Furnished,"Gobind Apartment, Vasundhara Enclave",1.0,11000000,Ready_to_move,Resale,Apartment,10000.0
1500.0,2,2.0,Furnished,"Godrej South Estate, Okhla",2.0,24700000,Almost_ready,New_Property,Apartment,16466.0
976.0,2,2.0,Furnished,"Godrej South Estate, Okhla",2.0,24900000,Almost_ready,New_Property,Apartment,25512.0
540.0,2,1.0,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1.0,3600000,Ready_to_move,New_Property,Builder_Floor,25512.0
450.0,1,1.0,Semi-Furnished,"Batla House, Okhla",1.0,1700000,Ready_to_move,New_Property,Builder_Floor,25512.0
900.0,2,2.0,Unfurnished,"Sukhdev Vihar, Okhla",1.0,11000000,Ready_to_move,Resale,Apartment,25512.0
2500.0,4,4.0,Semi-Furnished,"Sukhdev Vihar, Okhla",2.0,75000000,Ready_to_move,Resale,Builder_Floor,30000.0
979.5149,2,2.0,Unfurnished,"Godrej South Estate, Okhla Phase 1",1.0,24800000,Almost_ready,New_Property,Apartment,30000.0
945.0,2,2.0,Semi-Furnished,"Godrej South Estate, Okhla Phase 1",1.0,24900000,Almost_ready,New_Property,Apartment,30000.0
976.0,2,2.0,Unfurnished,"Godrej South Estate, Okhla Phase 1",2.0,24900000,Almost_ready,New_Property,Apartment,30000.0
1531.0,2,2.0,Unfurnished,"Godrej South Estate, Okhla",2.0,25900000,Almost_ready,New_Property,Apartment,16917.0
1000.0,2,2.0,Unfurnished,"Sukhdev Vihar, Okhla",2.0,11700000,Ready_to_move,Resale,Builder_Floor,16917.0
750.0,3,2.0,Furnished,"Sukhdev Vihar, Okhla",2.0,13500000,Ready_to_move,Resale,Apartment,16917.0
900.0,3,2.0,Furnished,"Abul Fazal Enclave Part-II, Okhla",1.0,5500000,Ready_to_move,Resale,Builder_Floor,16917.0
1512.0,2,2.0,Unfurnished,"Godrej South Estate, Okhla",1.0,30000000,Almost_ready,New_Property,Apartment,19841.0
35.0,3,2.0,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",2.0,4950000,Ready_to_move,Resale,Apartment,19841.0
1500.0,3,2.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,16000000,Ready_to_move,Resale,Apartment,19841.0
2907.0,4,4.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,30000000,Ready_to_move,Resale,Apartment,10320.0
2210.0,4,3.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,41000000,Ready_to_move,Resale,Builder_Floor,10320.0
750.0,2,2.0,Semi-Furnished,"Abul Fazal Enclave Part-II, Okhla",1.0,3800000,Ready_to_move,Resale,Builder_Floor,10320.0
2518.7526,4,5.0,Unfurnished,"Godrej South Estate, Okhla Phase 1",2.0,68900000,Almost_ready,New_Property,Apartment,10320.0
588.0,2,2.0,Unfurnished,"Jamia Nagar, Okhla",2.0,1800000,Ready_to_move,New_Property,Apartment,10320.0
540.0,2,1.0,Unfurnished,"Zakir Nagar, New Friends Colony",2.0,1500000,Ready_to_move,Resale,Builder_Floor,2778.0
1100.0,3,3.0,Semi-Furnished,"Sukhdev Vihar, Okhla",2.0,12500000,Ready_to_move,Resale,Apartment,2778.0
550.0,2,1.0,Semi-Furnished,"Batla House, Okhla",2.0,1600000,Ready_to_move,Resale,Apartment,2778.0
750.0,3,2.0,Semi-Furnished,"Batla House Project, Batla House, Okhla",1.0,2400000,Ready_to_move,Resale,Builder_Floor,2778.0
1260.0,3,2.0,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1.0,7000000,Ready_to_move,Resale,Builder_Floor,5556.0
675.0,2,2.0,Unfurnished,"Abul Fazal Enclave Part-II, Okhla",1.0,3100000,Ready_to_move,Resale,Builder_Floor,5556.0
810.0,2,2.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,14500000,Ready_to_move,Resale,Apartment,5556.0
3150.0,4,5.0,Semi-Furnished,"Sukhdev Vihar, Okhla",3.0,61500000,Ready_to_move,New_Property,Builder_Floor,5556.0
2000.0,4,4.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,27500000,Ready_to_move,Resale,Builder_Floor,5556.0
1775.0,3,3.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,25500000,Almost_ready,New_Property,Apartment,14366.0
1135.0,3,3.0,Furnished,"The Amaryllis, Karol Bagh",2.0,25000000,Almost_ready,Resale,Apartment,14366.0
1252.0,2,2.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,18500000,Almost_ready,New_Property,Apartment,14776.0
2000.0,4,4.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,39700000,Almost_ready,New_Property,Apartment,14776.0
530.0,4,1.0,Semi-Furnished,"Dev Nagar, Karol Bagh",1.0,6800000,Ready_to_move,Resale,Apartment,14776.0
1332.0,3,2.0,Semi-Furnished,"Beadon Pura, Karol Bagh ",1.0,6540000,Ready_to_move,Resale,Builder_Floor,14776.0
1017.0,3,3.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,22000000,Ready_to_move,New_Property,Apartment,14776.0
1775.0,3,3.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,25500000,Almost_ready,New_Property,Apartment,14366.0
987.0,2,2.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,17000000,Ready_to_move,New_Property,Apartment,14366.0
1912.0,3,3.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,27500000,Almost_ready,New_Property,Apartment,14382.0
5236.0,5,7.0,Unfurnished,"The Amaryllis, Karol Bagh",3.0,73700000,Almost_ready,New_Property,Apartment,14092.0
2805.0,4,4.0,Unfurnished,"The Amaryllis, Karol Bagh",2.0,52300000,Almost_ready,Resale,Apartment,14092.0
1500.0,3,3.0,Unfurnished,"DDA Mig Flat, Prasad Nagar, Karol Bagh",2.0,16000000,Ready_to_move,Resale,Apartment,14092.0
1280.0,3,3.0,Furnished,Karol Bagh,2.0,15000000,Ready_to_move,Resale,Builder_Floor,14092.0
1775.0,3,3.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,25500000,Almost_ready,New_Property,Apartment,14366.0
675.0,2,2.0,Semi-Furnished,Karol Bagh,1.0,10000000,Ready_to_move,Resale,Builder_Floor,14815.0
576.0,2,2.0,Unfurnished,"Prasad Nagar, Karol Bagh",1.0,5000000,Ready_to_move,Resale,Apartment,14815.0
1206.0,3,3.0,Semi-Furnished,Karol Bagh,1.0,20000000,Ready_to_move,Resale,Builder_Floor,16584.0
1143.0,2,2.0,Unfurnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1.0,16000000,Ready_to_move,Resale,Apartment,125984.0
345.0,1,1.0,Semi-Furnished,Karol Bagh,1.0,5500000,Ready_to_move,Resale,Builder_Floor,125984.0
720.0,2,1.0,Semi-Furnished,"Dev Nagar, Karol Bagh",1.0,7000000,Ready_to_move,Resale,Builder_Floor,9722.0
468.0,2,2.0,Unfurnished,Karol Bagh,1.0,4100000,Ready_to_move,Resale,Builder_Floor,8761.0
1600.0,3,3.0,Semi-Furnished,Karol Bagh ,1.0,24000000,Ready_to_move,New_Property,Builder_Floor,8761.0
950.0,2,2.0,Furnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1.0,12500000,Ready_to_move,Resale,Apartment,8761.0
535.0,2,1.0,Furnished,"Dev Nagar, Karol Bagh",1.0,3900000,Ready_to_move,New_Property,Apartment,7290.0
1200.0,3,2.0,Semi-Furnished,Karol Bagh,1.0,14500000,Ready_to_move,Resale,Builder_Floor,7290.0
1501.0,3,2.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,20000000,Almost_ready,Resale,Apartment,13324.0
1135.0,3,3.0,Furnished,"The Amaryllis, Karol Bagh",2.0,24500000,Almost_ready,Resale,Apartment,13324.0
1200.0,3,2.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,20900000,Almost_ready,Resale,Apartment,13324.0
2200.0,3,3.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,43100000,Ready_to_move,New_Property,Apartment,13324.0
1240.0,3,3.0,Unfurnished,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1.0,18000000,Ready_to_move,Resale,Apartment,
3002.0,4,5.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,50000000,Ready_to_move,Resale,Apartment,
1350.0,3,2.0,Unfurnished,"New Moti Nagar, Kirti Nagar",1.0,18500000,Ready_to_move,Resale,Apartment,
2300.0,4,5.0,Semi-Furnished,"New Moti Nagar, Kirti Nagar",3.0,46500000,Ready_to_move,New_Property,Apartment,
1429.0,3,3.0,Unfurnished,"New Moti Nagar, Kirti Nagar",2.0,17500000,Ready_to_move,Resale,Apartment,
2430.0,4,5.0,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2.0,42500000,Ready_to_move,Resale,Apartment,
1450.0,3,3.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,15500000,Ready_to_move,New_Property,Apartment,
1250.0,2,2.0,Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,15000000,Ready_to_move,Resale,Apartment,
2800.0,4,4.0,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,40000000,Ready_to_move,Resale,Apartment,14285.0
1646.0,3,3.0,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.0,20000000,Ready_to_move,Resale,Apartment,12151.0
900.0,2,2.0,Semi-Furnished,"New Moti Nagar, Kirti Nagar",1.0,6700000,Ready_to_move,Resale,Apartment,12151.0
1250.0,3,2.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.0,16000000,Ready_to_move,Resale,Apartment,12151.0
900.0,3,2.0,Unfurnished,"New Moti Nagar, Kirti Nagar",1.0,8000000,Ready_to_move,Resale,Builder_Floor,8889.0
1590.0,3,2.0,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,25000000,Ready_to_move,New_Property,Apartment,8889.0
990.0,3,2.0,Unfurnished,"New Moti Nagar, Kirti Nagar",2.0,25000000,Ready_to_move,Resale,Apartment,8889.0
2282.0,4,5.0,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,37500000,Ready_to_move,Resale,Apartment,8889.0
1260.0,3,3.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.0,25000000,Ready_to_move,Resale,Apartment,8889.0
1457.0,3,3.0,Unfurnished,"New Moti Nagar, Kirti Nagar",1.0,23000000,Ready_to_move,Resale,Apartment,8889.0
1400.0,3,2.0,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2.0,17500000,Ready_to_move,Resale,Apartment,8889.0
